,date,cases,deaths,new_cases,new_deaths,sentiment,polarity,subjectivity,vader,vader_pos,vader_neg,vader_neut,covid: (United States),online therapy: (United States),symptoms: (United States),vaccine: (United States),position_y,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
10,2020-01-31,7.0,0.0,1.0,0.0,0.16517857142857142,0.05005096672680835,0.5220594937690423,0.18447028061224488,0.03251159832723889,-0.035792026271492826,-0.004005230803491009,0,41.0,27.0,25.0,99.1730396475771,71.96105726872247,208057.15700440528,0.27083700440528635,-0.002783174548223894,0.6159341497797357,5.600176211453745,-6.42020563876652,0.5614096916299559,0.11734118061674009,0.2903708152951542,0.011413489457268724,0.165107718061674,0.5263651982378854,120.9468636123348,3.990660792951542
11,2020-02-01,8.0,0.0,1.0,0.0,0.18028616852146265,0.05068170981153136,0.5209473803674906,0.19731214626391097,0.024756089210508148,-0.051924391606921465,0.013413049829606512,0,40.0,22.0,19.0,99.18717683557394,71.96156497759394,207931.61134091692,0.26921751120303344,0.0029150798807655864,0.6182990520510169,5.589968976215098,-6.393955360220613,0.5601516718372975,0.11669400206825233,0.28775968679765596,0.01121383296966563,0.16590299896587385,0.5293321096173733,120.9155503274733,3.9906928645294726
12,2020-02-02,11.0,0.0,3.0,0.0,0.17636022514071295,0.04966770164735971,0.5210880623089479,0.19336622889305818,0.026804853015974385,-0.045120249061035546,0.007094463722519031,0,47.0,20.0,16.0,99.38282983444273,72.13227513227513,207562.3082437276,0.2696705922512374,-0.01739086320839402,0.6100755931046253,5.575695511179382,-6.473114183307732,0.5637480798771122,0.11604024577572966,0.2979980524662912,0.011121192292200035,0.16531136712749617,0.5220634749957331,120.66673084144053,3.98805256869773
13,2020-02-03,11.0,0.0,0.0,0.0,0.18159048215403883,0.051579476677278975,0.5218203659955113,0.19788124608641203,0.03614655001576612,-0.048995689440443975,0.0016757461491121758,0,39.0,20.0,21.0,99.18702684101858,72.12302133516862,207677.52752924984,0.270474879559532,-0.016058080238334178,0.6106770302821748,5.592395044735031,-6.46944442532691,0.5609084652443221,0.11584692016517549,0.29630971176875426,0.010945282580867171,0.16328964211975225,0.5217244150034411,120.58310925671024,3.987955953200275
14,2020-02-04,11.0,0.0,0.0,0.0,0.17902575240459198,0.05274174668624612,0.5214572635068699,0.19544920881166616,0.03535026420152064,-0.04882597715355427,0.0022401690952926125,0,45.0,20.0,21.0,99.34051282051281,72.20034188034188,207785.2564102564,0.271965811965812,-0.014497399664009843,0.6108013162393162,5.590769230769231,-6.466000512820513,0.5625641025641026,0.11650094017094016,0.29567864765811963,0.011084377203418804,0.16376529914529916,0.5212778461538461,120.60149384615384,3.9894017094017094
15,2020-02-05,12.0,0.0,1.0,0.0,0.18553164951668225,0.05402584495379585,0.5208209624343341,0.20167667602120362,0.03710753157874931,-0.05862151734242927,0.00727666366664237,<1,41.0,20.0,24.0,99.76072888283379,72.25204359673025,207892.2358651226,0.273841961852861,-0.010404346381273188,0.6124270265667575,5.607459128065395,-6.449557391008175,0.5633514986376021,0.11646466280653951,0.29332811440735695,0.010913970521117165,0.16398918596730244,0.521670538147139,120.47781232970028,3.9896117166212535
16,2020-02-06,12.0,0.0,0.0,0.0,0.18397997496871088,0.05496497849567279,0.5208778554212754,0.20066254693366709,0.03415797842353156,-0.05845602970810007,0.009673373461251982,0,45.0,19.0,23.0,99.71045896604674,72.24808053233237,208190.66951032248,0.27520900870158677,-0.00841953111332149,0.6127293465278963,5.61201160211568,-6.4379158846613205,0.5630438491724962,0.11639546152533697,0.2918724329977819,0.011033456166183245,0.16458525848831257,0.52233671728374,120.50417812659956,3.9892509810612524
17,2020-02-07,12.0,0.0,0.0,0.0,0.20253565768621237,0.05621218778170436,0.523326111325033,0.2169862757527734,0.05646670513395802,-0.04243646067330334,-0.02021538096376736,0,45.0,19.0,22.0,99.7325338894682,72.0912408759124,207732.52346193953,0.273027459158846,0.012640253368081831,0.6198307090719499,5.626346889120612,-6.369504518595759,0.5604796663190824,0.11627940563086547,0.2854077319777546,0.010939011065345847,0.16498524504692388,0.5304389641988183,120.75566006256517,3.9902676399026764
18,2020-02-08,12.0,0.0,0.0,0.0,0.20578980490874765,0.05624665364066233,0.5243623221857108,0.2200985210824418,0.052333902788774526,-0.04985486076719176,-0.011699740439266483,0,29.0,17.0,18.0,99.79106776180699,72.11054072553046,207682.4900752909,0.27070499657768654,0.014771157674139099,0.6208114476386037,5.619609856262834,-6.344759240246407,0.5573237508555784,0.11524318959616701,0.28409019520876116,0.010981634455852157,0.1651118069815195,0.5325330937713895,120.7656671800137,3.9897330595482545
19,2020-02-09,12.0,0.0,0.0,0.0,0.2012326656394453,0.0549195485575673,0.524482343202344,0.2157073035439137,0.048404994272480836,-0.034587710720922524,-0.018598548170692755,0,32.0,17.0,15.0,100.02946185286103,72.39441416893733,207270.39492506813,0.27043596730245234,-0.008053123151963992,0.6117806028610354,5.627384196185286,-6.44053985013624,0.5607970027247956,0.11492806539509538,0.2952089895095368,0.01089831415020436,0.16433893051771117,0.5254900034059945,120.43342455722072,3.9870572207084467
20,2020-02-10,13.0,0.0,1.0,0.0,0.19043238270469182,0.05626210345246046,0.5266730544687299,0.20499303894510887,0.05676188585154958,-0.02639413723886349,-0.031190866274501853,<1,49.0,19.0,20.0,99.76913834534844,72.4136628904909,207673.1592859595,0.27548918640576725,-0.01330530615551927,0.6117017679368348,5.6113971850326125,-6.432576210092687,0.5616203226913834,0.11621999656711295,0.2933510628904909,0.01079027584620666,0.16423093031239272,0.5214315139031926,120.7547962581531,3.9883281840027465
21,2020-02-11,13.0,0.0,0.0,0.0,0.1941031941031941,0.057003274963833964,0.5268467127316596,0.20897248157248158,0.06402791425624532,-0.034742691615361865,-0.03183818029744746,<1,54.0,20.0,23.0,99.58623051892447,72.42986812810413,207825.64377461895,0.2759034081178284,-0.009056795738700892,0.6127750470971057,5.618427812981675,-6.415624079465662,0.5636239082034595,0.11597833533139236,0.29235707480733003,0.010745575692755608,0.16353688987840384,0.5213584175372495,120.70837335160131,3.989553005651653
22,2020-02-12,14.0,0.0,1.0,0.0,0.19299323909035035,0.05607022728799131,0.5277970878969813,0.20735657652120468,0.06067414372511899,-0.032462739193019695,-0.03045726105072405,<1,33.0,19.0,22.0,99.56015678254943,72.40763462849353,207628.91751874573,0.2736877982276755,-0.01287231597242103,0.61317254601227,5.62252897068848,-6.411291070211315,0.5603271983640081,0.11544349011588276,0.2920331507839128,0.010531226191206545,0.16401559304703475,0.521528493524199,120.84592331288344,3.988752556237219
23,2020-02-13,15.0,0.0,1.0,0.0,0.19342839429634223,0.057119001194754,0.5280697462307704,0.20892278363298203,0.06470364530640901,-0.04132500344436976,-0.028018594675748125,<1,45.0,18.0,23.0,99.59867301803334,72.40523987750936,207914.32902347736,0.271010547805376,-0.012649943053513352,0.6147374106839061,5.610411704661449,-6.395336509016673,0.5632868322558694,0.11493812521265737,0.2918931360666894,0.01049605735794488,0.16459003062266075,0.5236528751275944,120.77512895542701,3.988771691051378
24,2020-02-14,15.0,0.0,0.0,0.0,0.20695860827834434,0.05971901999891395,0.5273581541687365,0.23543776244751052,0.058879366723626717,-0.0595700377854967,-0.01076273537248894,<1,23.0,16.0,24.0,99.2670214718297,72.38704349421913,209271.9599926592,0.2534409983483208,-0.028746536024078683,0.6125347586713158,5.611671866397504,-6.407193429987154,0.561020370710222,0.11274648559368691,0.2997238532574784,0.011238965867131585,0.16338864011745274,0.527773775004588,120.84798807120573,3.987153606166269
25,2020-02-15,15.0,0.0,0.0,0.0,0.19509954058192955,0.05611253834582139,0.5248003356456302,0.21826238897396633,0.03728926058049305,-0.04928307057812919,0.0009173657869501856,<1,43.0,15.0,18.0,98.59868069174541,72.24728115528615,208038.1713317882,0.2581565341415582,-0.012486614996611998,0.6161474237832055,5.6024246746300586,-6.387836156177571,0.5560706008201105,0.11362843644143342,0.29609242652879303,0.010768285671242646,0.16544555179176323,0.530423925833482,120.96418844713854,3.98894633624532
26,2020-02-16,15.0,0.0,0.0,0.0,0.17823295628248242,0.05454738097032078,0.5255962405394518,0.19993998777132374,0.03371361003656898,-0.029797027568447036,-0.009080422498362582,<1,51.0,17.0,15.0,98.70428973277075,72.44163150492264,207863.77144866384,0.26248241912798875,-0.029170075045462922,0.6090600738396624,5.595815752461322,-6.466778305203939,0.555028129395218,0.11337517580872011,0.30467529806610405,0.011035768950421942,0.1646795007032349,0.5241809950773558,120.87016332630097,3.9845288326300983
27,2020-02-17,25.0,0.0,10.0,0.0,0.18650306748466258,0.05701074287283018,0.5269826788657288,0.20755730061349692,0.05783494016486564,-0.02909059320460834,-0.0302827660841663,<1,39.0,18.0,21.0,98.52395262506629,72.42354604914266,207378.41240940426,0.26250662895527666,-0.02194707522250297,0.6094933180130812,5.593600848506275,-6.444515821106593,0.5548877496906488,0.11383482411172,0.3016117458723705,0.011134815405692063,0.16407486300159096,0.5228433445289022,120.81992716987803,3.9885098108538095
28,2020-02-18,25.0,0.0,0.0,0.0,0.18591723285979,0.05747273889122229,0.5266508782243672,0.2033523471278567,0.05598571739102797,-0.024619649188737006,-0.03164837337074391,<1,47.0,18.0,23.0,98.54437456324249,72.39797344514325,207450.90967854648,0.2610062893081761,-0.02586581039960253,0.6096737770789658,5.593640810621943,-6.434028825995807,0.5532844164919637,0.11386343466107618,0.3012176165967855,0.010914623417190777,0.1635959818308875,0.5220189902166318,120.7913432914046,3.9882948986722573
29,2020-02-19,25.0,0.0,0.0,0.0,0.17513080947983994,0.055489056482140274,0.524078113385464,0.19159766081871346,0.048461977621892194,-0.012734456528970818,-0.03326256198448814,<1,53.0,18.0,23.0,98.42494346842929,72.41607236041051,207340.61123673682,0.26926421986432425,-0.028845788242527117,0.6116402330840146,5.599234649504262,-6.4198613671942955,0.5567924856496782,0.11524026787267351,0.2989160901722039,0.010611083395373108,0.1651044355540094,0.5228462341276744,121.04731588102278,3.98869368585841
30,2020-02-20,27.0,0.0,2.0,0.0,0.1696594427244582,0.055100943680719,0.5240524731514659,0.18512820433436533,0.052939548191555406,2.268335773378905e-06,-0.045696659647525555,<1,55.0,17.0,23.0,98.54380193905817,72.32912049861496,207241.78081717453,0.27285318559556787,-0.031099018649436684,0.612694373268698,5.591759002770083,-6.415538954293629,0.5607686980609419,0.1157194944598338,0.29756052067174515,0.010397599496191135,0.16561438711911358,0.5237539993074792,121.13685370498614,3.9890927977839334
31,2020-02-21,30.0,0.0,3.0,0.0,0.13620071684587814,0.05779663486865427,0.5137833791501506,0.1738678016726404,-0.009805569363807005,-0.08196953644088169,0.06310686146577167,<1,52.0,15.0,23.0,98.5885995264979,72.38426516117283,207467.67109816062,0.2620651975960663,-0.02177106564983048,0.6212615006374067,5.696776543434711,-6.331016754689491,0.5476233837188126,0.11633644144964488,0.2859000203788017,0.009942183259879804,0.16650061919504644,0.5283138954653068,121.28087688945548,3.9908941904935347
32,2020-02-22,30.0,0.0,0.0,0.0,0.1374349556167738,0.055354443898039014,0.5146103965679852,0.16686296296296296,-0.008895268845542202,-0.06548394663628819,0.05130911778180491,1,36.0,15.0,19.0,98.81252155915833,72.2042083477061,207798.4580889962,0.2554329078992756,-0.029205032276239006,0.6252352362883753,5.625560538116592,-6.310874439461883,0.5477750948602966,0.11454765436357364,0.28140187321490173,0.009743450941704037,0.16815143152811315,0.5301414970679544,121.13794756812693,3.9918937564677477
33,2020-02-23,30.0,0.0,0.0,0.0,0.1431159420289855,0.05586025365733673,0.5160830240969023,0.17207949879227055,0.0012013079961934183,-0.057464082161714176,0.037298752916690193,1,28.0,16.0,16.0,99.10697115384616,72.44453983516483,207639.87190934067,0.25841346153846156,-0.0430423170795637,0.6185734375,5.6365041208791204,-6.37218492445055,0.5455013736263736,0.11377639079670329,0.2907848493131868,0.009795565758928572,0.1680569368131868,0.5245085164835165,121.04159014423077,3.9867788461538463
34,2020-02-24,43.0,0.0,13.0,0.0,0.14320685434516525,0.05568619793281178,0.5174351736297577,0.1691986230110159,0.0122979198579967,-0.041507946910592855,0.017060197825681342,1,43.0,18.0,28.0,98.65635858234886,72.45465601111883,207303.5615010424,0.26528839471855453,-0.03295066633711218,0.6187893502432245,5.644544822793606,-6.351859972202918,0.5476025017373176,0.11491219596942322,0.2904100780750521,0.010053432395760946,0.16652230715774843,0.5250662612925643,120.9416308200139,3.990097289784573
35,2020-02-25,45.0,0.0,2.0,0.0,0.13950617283950617,0.05532064788277724,0.5182587461260774,0.16235820987654323,0.015128553247872045,-0.028540539356813718,0.005965442519438846,1,56.0,20.0,36.0,98.70628036086052,72.43875780707842,207115.50208188756,0.2678695350451076,-0.03324296647089974,0.6169492539902846,5.6285565579458705,-6.368051526717557,0.5494448299791811,0.11484880291464261,0.2928510790076336,0.010065126842470507,0.16737843511450382,0.5243530707841776,120.82835235947259,3.9885496183206106
36,2020-02-26,60.0,0.0,15.0,0.0,0.14215384615384616,0.05538490943666554,0.5188455176785933,0.16422003076923078,0.020013734709749542,-0.025627488998966486,-0.0002062429998308963,2,40.0,25.0,41.0,98.77691511387164,72.49585921325051,207113.81073153898,0.269496204278813,-0.03349119203294866,0.6149802449965494,5.634748102139406,-6.387761732229123,0.5507246376811594,0.11470867839889579,0.2933394472739821,0.009885886062801932,0.1658151138716356,0.522411801242236,120.86503243616288,3.9886128364389233
37,2020-02-27,60.0,0.0,0.0,0.0,0.13852813852813853,0.05314829040648773,0.5188989955127691,0.16140241187384047,0.023074323492014742,-0.021085840538148208,-0.0058463426871060995,3,39.0,30.0,43.0,98.70286108238538,72.46156497759394,207318.1502930024,0.2712857635298173,-0.03259741094665842,0.6152232850741124,5.640468803860737,-6.3847078593588416,0.5532574974146846,0.11367223371251292,0.29307430151671837,0.009760721275422268,0.1660256463288521,0.52300668734919,120.64979851775252,3.988107549120993
38,2020-02-28,65.0,0.0,5.0,0.0,0.10325228923271235,0.04737133179622085,0.5166338916895993,0.1283765077360278,0.011692952615700133,0.006574004333585191,-0.014636950004439675,3,30.0,28.0,45.0,99.14966600469398,72.31991334175844,207525.3271348619,0.26791839682253116,-0.021293377731682824,0.6179745260877415,5.642173677559126,-6.347094601913703,0.5560570500090269,0.11399167719805019,0.2902149215381838,0.01003244721971475,0.16644690377324425,0.5268311066979599,120.82227116808089,3.9893482578082686
39,2020-02-29,70.0,1.0,5.0,1.0,0.05815004519433564,0.047408945343869566,0.5223492826458302,0.08486625489605304,-0.06659317822458082,-0.022214544178701334,0.07201006134431627,3,40.0,29.0,37.0,99.1291958041958,72.45856643356643,207196.77937062937,0.2743006993006993,-0.017272796026322475,0.620755367132867,5.626398601398601,-6.327747202797203,0.5520979020979021,0.11289683566433567,0.28731161702797203,0.009508971159090909,0.16659174825174825,0.5299457342657343,120.66226870629372,3.987762237762238
40,2020-03-01,88.0,3.0,18.0,2.0,0.05889351576442594,0.04822427876821195,0.524301273712744,0.08563429506246283,-0.05379042761512311,-0.00922420548129896,0.052337608964760286,3,33.0,26.0,30.0,99.02769552342798,72.63926145270858,207024.29367705976,0.27434244905068805,-0.033869818535189375,0.6144113743250305,5.618184985194217,-6.386305695871799,0.5509493119665564,0.1119093886082564,0.29551429862393314,0.009639582962898451,0.16624666434419091,0.5249022121581606,120.49249033269464,3.9858909597631076
41,2020-03-02,104.0,6.0,16.0,3.0,0.055456171735241505,0.04696208191794204,0.5255137996084106,0.08034865831842576,-0.04405661189495336,0.005340077586369493,0.03418132969802523,5,39.0,36.0,43.0,99.04167396252845,72.63158816319384,207138.04972859393,0.2822623008229732,-0.023973523610324628,0.6150871476098757,5.658028366310629,-6.3614500087550345,0.5503414463316407,0.1129805988443355,0.2938947115041149,0.009577515387848012,0.1646949045701278,0.5232065487655402,120.39375871125898,3.9887935562948695
42,2020-03-03,125.0,10.0,21.0,4.0,0.05970149253731343,0.04598965049528121,0.5258723547323186,0.08567561194029852,-0.04298215040811009,0.0010939958239113475,0.0361024896741469,5,37.0,36.0,44.0,98.96106163785578,72.63331587218438,207135.3404924044,0.2830452243757639,-0.022316963746994663,0.6159101973109831,5.643094115592806,-6.350408241662302,0.5533438100226995,0.1124815784878645,0.293238853221582,0.009541558021651825,0.16453235550899248,0.5239755020080321,120.32331290378907,3.9891740876549675
43,2020-03-04,161.0,12.0,36.0,2.0,0.06005377950403346,0.045075771826576,0.5257456756888508,0.08565363011652226,-0.0484232081782654,0.0029233008487938757,0.03953096661336602,5,46.0,33.0,41.0,98.78483214472082,72.62167333449295,207211.84727778746,0.28248391024526004,-0.0200393212252612,0.616456027135154,5.653504957383893,-6.342620281788137,0.5505305270481823,0.11248150982779614,0.2927567826404592,0.009381963398851974,0.16460485301791616,0.52552303009219,120.48643207514351,3.989215515741868
44,2020-03-05,228.0,12.0,67.0,0.0,0.06374022850270596,0.04496000971271024,0.5261912419721052,0.08884846662657847,-0.046032687926769206,0.0024763481775066025,0.03777406272074446,7,31.0,35.0,42.0,98.97298701298702,72.58874458874459,207100.62961038962,0.283982683982684,-0.020196265992265566,0.6167873073593073,5.658008658008658,-6.354300432900433,0.553939393939394,0.11230841558441558,0.2920998288138528,0.00929290323982684,0.1649207445887446,0.525751341991342,120.51124623376624,3.98995670995671
45,2020-03-06,311.0,15.0,83.0,3.0,0.07106138494103417,0.04436569557485796,0.5245580804042149,0.09527121257937707,-0.017339464649104925,0.0024431303676947895,0.013187591711216976,9,41.0,35.0,39.0,98.95745846266205,72.46375753149535,207498.1340149717,0.2859229505203579,-0.003142678094768373,0.61966735439109,5.727588095672814,-6.316197005660033,0.5545006390359686,0.11120978637940479,0.2870933571115574,0.009149224991783823,0.16600555048384152,0.5328614752601789,121.33368888077413,3.98831477085996
46,2020-03-07,428.0,19.0,117.0,4.0,0.07761194029850746,0.043171038218883566,0.5232569116148706,0.10146626865671642,-0.009377218287362453,-0.0014047875300850247,0.008949990865027646,9,40.0,36.0,36.0,99.40377358490566,72.43270440251572,207096.64222821203,0.29092542677448335,0.007685135100027784,0.6216343396226416,5.752021563342318,-6.2918562443845465,0.5502246181491465,0.1120225516621743,0.2864490909973046,0.0090746580557053,0.16621791554357593,0.5362423539982031,121.5598008984726,3.9886792452830186
47,2020-03-08,547.0,22.0,119.0,3.0,0.07004470938897168,0.04402853273291931,0.5255512765289347,0.09523034277198211,-0.012944148436860833,0.003640701586550231,0.00863265399036104,8,40.0,36.0,33.0,99.59167704072559,72.58402987728971,206787.15418815578,0.2886359594522497,-0.015541480561507061,0.6155797439089454,5.693046416503646,-6.350128756891339,0.5521963364751912,0.11153923172683622,0.2970816893828917,0.009044985340565536,0.16593695536190645,0.5309033611950916,121.40641970478391,3.985417037168771
48,2020-03-09,748.0,26.0,201.0,4.0,0.06571087216248507,0.04461863878321388,0.527588286446233,0.09047267025089607,-0.008558303562671255,0.013849745782059648,-0.001958469479639998,13,40.0,43.0,44.0,99.30697507620584,72.62883270575578,206741.37816030125,0.2922718307333692,-0.019806632487474267,0.6150152232383002,5.716334947104178,-6.355594046978663,0.5515510130894746,0.11236612874305181,0.29494392942442177,0.00899987710955711,0.1653288685673301,0.5271243858705397,121.18421660390892,3.9849381387842926
49,2020-03-10,1018.0,31.0,270.0,5.0,0.07230723072307231,0.04434108047679423,0.5284084087142158,0.0990025802580258,-0.008763555918872373,0.012699565361356734,-0.0010106238734891814,17,40.0,49.0,46.0,99.49323493234932,72.67422245651028,206763.82656826568,0.2960815322438939,-0.007088601843549265,0.6155155684413988,5.719557195571956,-6.345408188367598,0.555086979441223,0.11214310314531717,0.29219681363556493,0.008928652966086805,0.16572451238798103,0.5276395361096469,121.15870567562818,3.9871727288701457
50,2020-03-11,1263.0,37.0,245.0,6.0,0.07673860911270983,0.04474704219749554,0.5283625489823556,0.1033822242206235,-0.005094201687520949,0.011649011959618916,-0.0034407665924888723,25,53.0,54.0,53.0,99.37846798115513,72.65991973477578,206579.59012388764,0.29541092305007854,-0.009186981418807217,0.6155141685569708,5.702320711917641,-6.342898272552783,0.5562729017623451,0.11244521025998953,0.29202381162100854,0.008975508344093526,0.16518474960739837,0.5278611062641773,121.08718705287035,3.986738789042052
51,2020-03-12,1668.0,43.0,405.0,6.0,0.07980922098569157,0.04464259846299906,0.5285579008293809,0.10670286168521463,-0.011321884802487319,-0.005517958408732655,0.013401348656138314,45,46.0,100.0,72.0,99.28941723274937,72.4853414372542,206799.10797282803,0.2963889882016446,-0.009087276503728972,0.6162391312120129,5.7050411154808724,-6.348696281730426,0.5555952806578477,0.11289175902752949,0.29203448308902397,0.009247746151233464,0.1652609581694673,0.5294007150518413,121.37287826242404,3.9864140150160887
52,2020-03-13,2224.0,50.0,556.0,7.0,0.06586466165413533,0.044723964970698166,0.5283628288051556,0.0908809022556391,0.005243535339047861,0.029117871037436904,-0.02400798475702445,50,66.0,87.0,78.0,99.51999292285916,72.62508846426044,206408.5771408351,0.3023708421797594,0.010124615777510651,0.6181785031847133,5.691967445152159,-6.313455944798301,0.5511323425336164,0.1132671974522293,0.28562786560509557,0.008971653510261855,0.16687326610049538,0.531925017692852,121.70873000707714,3.989915074309979
53,2020-03-14,2898.0,60.0,674.0,10.0,0.07509881422924901,0.04417268929237953,0.5277453926659585,0.100839312861052,0.0008039124902977287,0.018484476358457735,-0.013064580911118874,50,42.0,76.0,70.0,99.51015448706822,72.54087831973615,206455.3858705086,0.29474049644159,0.005567359460164063,0.6194358097552508,5.702829369901059,-6.314242319041833,0.5505988543655616,0.11210456517965631,0.28630445571949314,0.008875865349765666,0.16710916507550774,0.5343344211074467,121.52449817739975,3.988196493664294
54,2020-03-15,3600.0,68.0,702.0,8.0,0.07140705031636035,0.04267612838863929,0.5286501931183988,0.09887282313949985,-0.005294789006520721,0.028592348378443138,-0.014601776118794828,56,40.0,75.0,68.0,99.46886320510609,72.73210281179921,206277.50957391754,0.2968776953596688,-0.0038513555111251664,0.6145555804726582,5.725547697084699,-6.358632741072968,0.549939623943419,0.11157441780231155,0.2928629414179748,0.009377964588580302,0.16654302225288942,0.5294372261514576,121.42751768155942,3.9875797826461965
55,2020-03-16,4507.0,91.0,907.0,23.0,0.06420927467300833,0.04305953527627617,0.529894294321406,0.0924788644470868,0.0015165003014050136,0.04044763451860471,-0.028358955942903434,74,55.0,89.0,100.0,99.48973607038123,72.92013110229429,205813.61169570466,0.30446782818699325,0.003025798742097522,0.6139752803174056,5.726927721235121,-6.353464205623598,0.5501121269622219,0.11347831637053649,0.2919798763843367,0.00948495375711575,0.1653744523029153,0.527392082111437,121.2517726410212,3.9874072796273934
56,2020-03-17,5906.0,117.0,1399.0,26.0,0.0648120745782776,0.043337686415495034,0.5308667069702846,0.09391917727138208,0.0010024538503865632,0.038278935535604325,-0.026494829036588684,74,83.0,79.0,82.0,99.50196682059176,72.92132717632974,206204.25158200786,0.2992987857020694,-0.008043836679342246,0.6140517701385326,5.724132033521464,-6.362815631948008,0.5525910723447922,0.11248826748760048,0.29370840916709423,0.009426647588506927,0.16645200957756115,0.5270619291944587,121.09484487771506,3.9887121600820934
57,2020-03-18,8350.0,162.0,2444.0,45.0,0.07008244994110718,0.04380971515410356,0.5307772804104137,0.09847249705535925,0.0004585681910698789,0.033247351279325536,-0.0226695101020991,77,89.0,65.0,75.0,99.64771364959753,73.02637437917451,205973.06679225893,0.29988011645829765,-0.0020859601360797035,0.6134724610378489,5.749614660044529,-6.348953245418736,0.5514642918307929,0.1129051892447337,0.294586881726323,0.009327505764685735,0.16615083062168182,0.5261853742079123,120.96380065079637,3.9876691214249016
58,2020-03-19,12393.0,212.0,4043.0,50.0,0.06612292455578211,0.04450396958734675,0.529363900783601,0.0952330614622779,-0.005307172646119058,0.029370515997705616,-0.015083268172408298,82,81.0,62.0,69.0,99.36017669045192,73.05691471287801,205560.875637105,0.29595650696568127,-0.003156504015747364,0.616103584777438,5.721032959565069,-6.324861365953109,0.5521576622494053,0.11271233435270132,0.2905448770642202,0.009745215987088007,0.16614108053007134,0.5276972137274889,120.94621950390757,3.989976214746857
59,2020-03-20,18012.0,277.0,5619.0,65.0,0.009801176141136937,0.039645286051419114,0.5197157696148543,0.045195967516101936,-0.058315038285177756,0.05958273080078063,0.010117076492269946,88,71.0,59.0,60.0,100.66430343849699,73.3089330024814,206499.8800070897,0.2970577809287487,-0.009214309852057706,0.6200635767458349,5.723325062034739,-6.29436405529954,0.5432470755051401,0.11218571428571429,0.28310012325416517,0.010290336912442397,0.1679444345976604,0.5312256469337114,120.97018450903934,3.9932647997164126
60,2020-03-21,24528.0,360.0,6516.0,83.0,0.010472686102462497,0.039317321480853686,0.5206139769354291,0.05189063119162185,-0.057449820365722166,0.052376982745035716,0.014159373890285811,85,74.0,56.0,53.0,99.22761258911494,73.31890106068509,207208.7393496783,0.2841245000869414,-0.03472072382525517,0.6192823335072161,5.689793079464441,-6.345330029560077,0.5525995479047122,0.1093999304468788,0.28532664604416624,0.009883828287254391,0.1676962441314554,0.532226864893062,121.33986750130411,3.9923491566684053
61,2020-03-22,33073.0,458.0,8545.0,98.0,0.017357222844344905,0.03906063565271016,0.5204447457068445,0.05734874020156775,-0.05306019009403282,0.05387319621919698,0.009418388938212063,91,66.0,50.0,55.0,99.0745492371706,73.46757975034674,206746.78138002774,0.289875173370319,-0.03964132821466997,0.6154912794729542,5.702669902912621,-6.366803398058253,0.5507975034674064,0.1098874306518724,0.28896242343966716,0.009838189365464633,0.16734615117891818,0.5274553051317614,121.23913626907073,3.9885575589459084
62,2020-03-23,43505.0,579.0,10432.0,121.0,0.024875621890547265,0.039310485653559234,0.5216546499104407,0.06118178551686015,-0.038765286501765556,0.06482368498132758,-0.010161595107347089,96,92.0,49.0,51.0,98.76503109882516,73.62163096060816,205924.22062888736,0.3013130615065653,-0.021764083857175983,0.6173938666205944,5.714409122322046,-6.323718382861092,0.5490670352453352,0.11193025224602626,0.2858241258465791,0.0098478451520387,0.16670958880442296,0.5264208534899794,121.12710383552178,3.990324809951624
63,2020-03-24,53938.0,785.0,10433.0,206.0,0.02642559109874826,0.03954720570684452,0.5226521595435173,0.06066044506258693,-0.03702865045695404,0.06343825559152895,-0.010743664762388387,92,83.0,48.0,50.0,98.37480719794344,73.58389031705227,206096.53984575835,0.29717223650385605,-0.027474020976156338,0.618093350471294,5.698886032562125,-6.316926478149101,0.5520137103684661,0.1115575149957155,0.2860079260325621,0.009914743141388176,0.16650716366752358,0.5266952870608397,121.0381849185947,3.989545844044559
64,2020-03-25,68572.0,1054.0,14634.0,269.0,0.03229398663697105,0.04015652616122264,0.5223997394469437,0.0655482461024499,-0.030268492306460604,0.061479172112726375,-0.01525145114456211,89,70.0,46.0,47.0,98.2965798876978,73.6644546537349,205568.25489195168,0.2991322103113834,-0.014051457578150125,0.6175675855028075,5.687085247575293,-6.329775055300324,0.5519823038965459,0.11139579717542963,0.2846667696784073,0.009811929617151608,0.1663093244852816,0.5269960013612387,121.0408024502297,3.990641483750213
65,2020-03-26,85570.0,1353.0,16998.0,299.0,0.036353467561521254,0.042628982365659596,0.5233661812173179,0.06933246644295303,-0.028647804119501755,0.06041041272510075,-0.015917201242450482,93,93.0,43.0,48.0,98.28786088131015,73.53233158872193,205904.80077663346,0.29765321627553604,-0.009288519400382849,0.6180929765321628,5.6728009454668245,-6.3352751983791995,0.5470200911700152,0.1115385446564241,0.2846416993753166,0.009818082952895492,0.16709800776633463,0.5263535539422589,120.81684720580786,3.991895998649333
